Id,Type
MUTYH-Associate Polyposis,Disease
Streptococcal Infections,Disease
Guillain-Barre Syndrome,Disease
Adenocarcinoma Of Esophagus,Disease
Necrotizing enterocolitis in fetus OR newborn,Disease
Amnestic State,Disease
VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),Disease
Acute anterior uveitis,Disease
Adenocarcinoma of lung (disorder),Disease
Lymphoma Non-Hodgkin,Disease
Skin carcinoma,Disease
Empyema,Disease
Lymphopenia,Disease
Hypersensitivity,Disease
Cardiac Hypertrophy,Disease
Senile dementia,Disease
Tick-Borne Encephalitis,Disease
Leukostasis,Disease
Adenoma of large intestine,Disease
Colorectal Cancer,Disease
Ki-1+ Anaplastic Large Cell Lymphoma,Disease
Burn injury,Disease
Type II Mucolipidosis,Disease
TOR4A,Gene
Peritoneal adhesion,Disease
Internal Carotid Artery Diseases,Disease
Qualitative abnormality of granulocyte,Disease
Staphylococcus aureus infection,Disease
Fibrosis Liver,Disease
Incontinentia Pigmenti Achromians,Disease
Hepatitis Toxic,Disease
Cytotoxic Brain Edema,Disease
Graves Disease,Disease
Recurrent urinary tract infection,Disease
Congenital arteriovenous malformation,Disease
Grand Mal Status Epilepticus,Disease
Tactile Amnesia,Disease
Virus Diseases,Disease
Sarcoidosis,Disease
Hyperlipidemia,Disease
Plasmacytoma,Disease
Childhood asthma,Disease
Rheumatoid Nodule,Disease
SPINOCEREBELLAR ATAXIA 17,Disease
Pediatric systemic lupus erythematosus ORPHA:93552,Disease
Alzheimer Disease Late Onset,Disease
Preterm Premature Rupture of Fetal Membranes,Disease
Cerebrovascular accident,Disease
Eosinophilic disorder,Disease
Pleural Diseases,Disease
Malignant neoplasm of skin,Disease
Adverse reaction to drug,Disease
LTB,Gene
Neutrophilia (disorder),Disease
inflammatory joint disease,Disease
Rabies (disorder),Disease
Niemann-Pick disease type C severe perinatal form ORPHA:216972,Disease
Nasal Polyps,Disease
Petit mal status,Disease
Splenic Marginal Zone B-Cell Lymphoma,Disease
Headache,Disease
Pleurisy,Disease
Familial Mediterranean Fever,Disease
T-Cell Lymphoma,Disease
Machado-Joseph Disease,Disease
Lymphoproliferative Disorders,Disease
Renal fibrosis,Disease
Necrosis,Disease
Ovarian adenocarcinoma,Disease
Shy-Drager Syndrome,Disease
Endometrial adenocarcinoma,Disease
Mouth Neoplasms,Disease
Kearns-Sayre syndrome,Disease
Hepatitis Alcoholic,Disease
Subfertility Male,Disease
Acute peritonitis,Disease
Upper Respiratory Infections,Disease
Multinodular goiter,Disease
HSPH1,Gene
Phobia Social,Disease
Peripheral T-Cell Lymphoma,Disease
Enteritis,Disease
Endometrial Neoplasms,Disease
Lymphoma Intermediate-Grade,Disease
Right Middle Cerebral Artery Infarction,Disease
Acquired Immunodeficiency Syndrome,Disease
Liver Cirrhosis Experimental,Disease
Cachexia,Disease
Low grade glioma,Disease
Hematologic Neoplasms,Disease
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Disease
Scrub Typhus,Disease
Status Epilepticus,Disease
Fibrosis,Disease
Autosomal dominant dopa-responsive dystonia ORPHA:98808,Disease
WAKMAR2,Gene
Thrombocythemia Essential,Disease
Arteriosclerosis,Disease
Age-related cognitive decline,Disease
Colonic Neoplasms,Disease
Hyaline Membrane Disease,Disease
Pneumonia Bacterial,Disease
Carcinoid Tumor,Disease
Infection by Leishmania braziliensis,Disease
Melanoma B16,Disease
Trigeminal Neuralgia,Disease
Slow acetylator due to N-acetyltransferase enzyme variant,Disease
BIRC3,Gene
Cowpox virus CrmC or CPXV191 protein (gene: CrmC),Pathogen
Mammary Neoplasms,Disease
Chronic Neutrophilic Leukemia,Disease
Lymphatic Metastasis,Disease
Group B Streptococcal Infection,Disease
Insulin Sensitivity,Disease
Tooth Attrition,Disease
Wounds and Injuries,Disease
Malignant Neoplasm,Disease
Hemophilia NOS,Disease
Nervous System Disorder,Disease
Parainfluenza,Disease
Metabolic Bone Disorder,Disease
Aneurysm,Disease
Hernia,Disease
Hypercholesterolemia,Disease
Carcinoma,Disease
Lung diseases,Disease
Thrombosis,Disease
Retinal Diseases,Disease
Invasive aspergillosis,Disease
Suffering Physical,Disease
Pediatric Crohn's disease,Disease
PTAFR,Gene
Malignant neoplasm of esophagus,Disease
Antibiotic-associated diarrhea,Disease
Allergic asthma,Disease
Molluscum contagiosum virus subtype 1 MC148R (gene: MC148R),Pathogen
Anemia of chronic disease,Disease
Lichen Planus Oral,Disease
SOD2,Gene
Q Fever,Disease
Delirium Dementia Amnestic Cognitive Disorders,Disease
Down Syndrome,Disease
Ulcer,Disease
Premature Obstetric Labor,Disease
Iron deficiency,Disease
Trisomy 21,Disease
Toxic Epidermal Necrolysis,Disease
Sciatic Neuropathy,Disease
Chronic Infantile Neurological Cutaneous and Articular Syndrome,Disease
Stomach Diseases,Disease
Anoxia,Disease
Pleural Effusion Malignant,Disease
Stomach Neoplasms,Disease
Autoinflammatory Syndrome,Disease
Hepatitis C Chronic,Disease
Mesothelioma,Disease
Glomerulonephritis Membranoproliferative,Disease
Idiopathic pulmonary hypertension,Disease
Tooth Loss,Disease
Adrenocortical carcinoma,Disease
Helicobacter Infections,Disease
Retroviridae Infections,Disease
Radiation Damage,Disease
Bronchiolitis Viral,Disease
Adenocarcinoma of pancreas,Disease
Aseptic Meningitis,Disease
Encephalitis,Disease
Encephalitis St. Louis,Disease
Subarachnoid Hemorrhage,Disease
Inflammatory neuropathy,Disease
intracranial glioma,Disease
Hysterical amnesia,Disease
Secondary malignant neoplasm of liver,Disease
Zinc deficiency,Disease
Eczema,Disease
Angiolymphoid hyperplasia,Disease
Cerebral Thrombosis,Disease
Chronic cough,Disease
Lymphoma Mixed-Cell,Disease
SERPINA3,Gene
Severe Aplastic Anemia,Disease
Endometriosis,Disease
Squamous intraepithelial lesion,Disease
Pleural Tuberculosis,Disease
Bronchial Hyperreactivity,Disease
Arthralgia,Disease
HIV Encephalopathy,Disease
Leukemia Myeloid Chronic-Phase,Disease
Chronic Obstructive Pulmonary Disease,Disease
Optic Atrophy Autosomal Dominant,Disease
Heart valve disease,Disease
hiv-infection/aids,Disease
Myasthenia Gravis Ocular,Disease
Anthracosis,Disease
Osteomyelitis,Disease
Acral pseudolymphomatous angiokeratoma of children (APACHE),Disease
Atherosclerosis,Disease
Heart Diseases,Disease
Glioma,Disease
Congenital bilateral aplasia of vas deferens,Disease
STX11,Gene
High Grade Cervical Intraepithelial Neoplasia,Disease
Diabetic Nephropathy,Disease
Renal Insufficiency,Disease
Hepatitis Autoimmune,Disease
Idiopathic Inflammatory Myopathies,Disease
Cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder ORPHA:477787,Disease
Infection by Candida albicans,Disease
Gonorrhea,Disease
Lymphoid leukemia,Disease
tumor vasculature,Disease
Ameloblastoma,Disease
Drusen,Disease
GASTRIC CANCER INTESTINAL,Disease
Hepatitis C,Disease
Agranulocytosis,Disease
Preleukemia,Disease
Leukoencephalopathy Progressive Multifocal,Disease
CARCINOMA OF VULVA,Disease
Chronic Lung Injury,Disease
Adult type dermatomyositis,Disease
Septic Shock,Disease
CSF1,Gene
Job Syndrome,Disease
Bronchiectasis,Disease
Aspergillosis,Disease
Cytomegalovirus encephalitis,Disease
Duodenal Ulcer,Disease
Seronegative rheumatoid arthritis,Disease
Shigella Infections,Disease
CHAC1,Gene
Renal carcinoma,Disease
Tardive Dyskinesia,Disease
Brain Injuries,Disease
Secondary malignant neoplasm of lung,Disease
Carcinoma Pancreatic Ductal,Disease
Palmoplantar Pustules,Disease
Malignant neoplasm of pancreas,Disease
Psoriasis,Disease
Otitis Media with Effusion,Disease
Malignant Mesothelioma,Disease
Generalized glucocorticoid resistance syndrome ORPHA:786,Disease
Malaria Cerebral,Disease
Liver Cirrhosis Alcoholic,Disease
Skin Cancer,Disease
Adult-Onset Still Disease,Disease
Arthropathy,Disease
IMMUNE SUPPRESSION,Disease
Complete atrioventricular block,Disease
Allergic rhinitis (disorder),Disease
Bacterial keratitis,Disease
Human betaherpesvirus 5 chemokine vCXCL2 (gene: UL147),Pathogen
Carotid artery occlusion,Disease
Malignant neoplasm of endometrium,Disease
Carcinogenesis,Disease
Severe depression,Disease
CXCL5,Gene
Pneumonia,Disease
Stage IV Ovarian Carcinoma,Disease
Healing ulcer,Disease
Arteriosclerotic cardiovascular disease NOS,Disease
Diarrhea,Disease
Hepatitis A,Disease
Sezary Syndrome,Disease
Respiratory Hypersensitivity,Disease
Malignant neoplasm of ovary,Disease
Viral meningitis,Disease
Pulmonary Embolism,Disease
HLA-L,Gene
Reis-Bucklers corneal dystrophy ORPHA:98961,Disease
C10ORF55,Gene
Human T-cell lymphotrophic virus type I [HTLV-I],Disease
Dissociative Amnesia,Disease
Idiopathic pulmonary arterial hypertension,Disease
UNC13A,Gene
Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis,Disease
Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,Disease
Inflammatory Bowel Disease,Disease
Lesion of stomach,Disease
Pseudohyperkalemia Cardiff,Disease
Cutaneous Fibrous Histiocytoma,Disease
Nephritis Interstitial,Disease
Leukemia B-Cell,Disease
Epithelioma,Disease
Steroid-sensitive nephrotic syndrome,Disease
Infertility,Disease
Secondary malignant neoplasm of bone,Disease
Melioidosis,Disease
Gastrointestinal Diseases,Disease
Drug-Induced Acute Liver Injury,Disease
Multiple Myeloma,Disease
Drug Hypersensitivity Syndrome,Disease
acute aortic dissection,Disease
Amyotrophic Lateral Sclerosis Sporadic,Disease
Alopecia Areata,Disease
Esophageal carcinoma,Disease
Subacute Sclerosing Panencephalitis,Disease
Carcinoma of ampulla of Vater,Disease
Rosacea,Disease
Middle Cerebral Artery Occlusion,Disease
CNS disorder,Disease
Brucellosis,Disease
Eosinophilic leukemia,Disease
HTLV-I Infections,Disease
Thrombocytopenia due to platelet alloimmunization,Disease
Carcinoma Cribriform,Disease
Childhood Leukemia,Disease
Primary angle-closure glaucoma,Disease
Left-Sided Heart Failure,Disease
Lupus Nephritis,Disease
Rheumatism,Disease
Revesz syndrome ORPHA:3088,Disease
Dengue Fever,Disease
Overweight,Disease
Peripheral Neuropathy,Disease
Christ-Siemens-Touraine syndrome,Disease
Research-Related Injuries,Disease
Varicocele,Disease
Primary HIV infection,Disease
Mesangial proliferative glomerulonephritis,Disease
Lupus Erythematosus Subacute Cutaneous,Disease
Lung Injury,Disease
Aortic Valve Stenosis,Disease
leukemia,Disease
Monkeypox virus bifunctional EEV membrane phosphoglycoprotein/associates with A36R,Pathogen
Human betaherpesvirus 5 chemokine vCXCL1 (gene: UL146),Pathogen
RCAN1,Gene
CCL4,Gene
Follicular thyroid carcinoma,Disease
Bipolar II disorder,Disease
RGS2,Gene
Endothelial dysfunction,Disease
Rotavirus Infections,Disease
Heat Stroke,Disease
Vascular System Injuries,Disease
Niemann-Pick disease type C late infantile neurologic onset ORPHA:216978,Disease
Tauopathies,Disease
EGOT,Gene
Temporary Amnesia,Disease
Ankylosing spondylitis,Disease
Autoimmune thyroiditis,Disease
High altitude pulmonary edema,Disease
Stromal Neoplasm,Disease
Juvenile arthritis,Disease
Inflammation,Disease
Chemically-Induced Liver Toxicity,Disease
CCL22,Gene
Membranous glomerulonephritis,Disease
Lewy Body Disease,Disease
Still Disease,Disease
Classical Hodgkin's Lymphoma,Disease
Retinopathy of Prematurity,Disease
Bulbo-Spinal Atrophy X-Linked,Disease
NR4A3,Gene
Oropharyngeal disorders,Disease
Global Amnesia,Disease
Congenital neutropenia,Disease
Arthritis Bacterial,Disease
Pleocytosis,Disease
Septicemia,Disease
Myeloid Leukemia Chronic,Disease
Asbestosis,Disease
Uterine Cervical Neoplasm,Disease
SNORD14D,Gene
Iron deficiency anemia,Disease
Arthus Reaction,Disease
Osteitis,Disease
MIR4492,Gene
Lipoid nephrosis,Disease
Squamous cell carcinoma of mouth,Disease
Aspiration Pneumonia,Disease
Central Diabetes Insipidus,Disease
SPG7,Gene
Inflammatory disease of mucous membrane,Disease
Gastrointestinal inflammation,Disease
Diastematomyelia,Disease
Coronary Arteriosclerosis,Disease
HS3ST3B1,Gene
Temporomandibular Joint Disorders,Disease
Progressive cGVHD,Disease
HIV Wasting Syndrome,Disease
Tumor Initiation,Disease
Metastatic malignant neoplasm to brain,Disease
Bone Diseases,Disease
Common Cold,Disease
Henoch-Schoenlein Purpura,Disease
Cholesteatoma,Disease
Idiopathic Nephrotic Syndrome,Disease
Raynaud Phenomenon,Disease
Malignant neoplasm of lung,Disease
FSCN2,Gene
POTEF,Gene
Carotid Atherosclerosis,Disease
Arthritis Psoriatic,Disease
Multiple Sclerosis Relapsing-Remitting,Disease
Female Genital Diseases,Disease
Lupus Erythematosus Discoid,Disease
Frontotemporal dementia,Disease
Age related macular degeneration,Disease
Experimental Organism Basal Cell Carcinoma,Disease
Arsenic Poisoning,Disease
Liver and Intrahepatic Biliary Tract Carcinoma,Disease
Juvenile Arthritis,Disease
Carcinoma of lung,Disease
Albuminuria,Disease
Urban cutaneous leishmaniasis,Disease
Deficiency of mevalonate kinase,Disease
Reperfusion Injury,Disease
Epilepsy Temporal Lobe,Disease
Bronchiolitis Obliterans Organizing Pneumonia,Disease
CXCL8,Gene
Amyotrophic Lateral Sclerosis Guam Form,Disease
AMYOTROPHIC LATERAL SCLEROSIS 1 AUTOSOMAL RECESSIVE,Disease
Pleoconial Myopathy,Disease
Clear Cell Sarcoma of Soft Tissue,Disease
gliosarcoma,Disease
Skin Carcinogenesis,Disease
Cirrhosis,Disease
CYP1A1,Gene
Cardiomyopathies Primary,Disease
Chronic interstitial cystitis,Disease
Raynaud Disease,Disease
Arterial Diseases Common Carotid,Disease
Lysinuric Protein Intolerance,Disease
Acute Confusional Senile Dementia,Disease
Frontotemporal Lobar Degeneration,Disease
Kaposi Sarcoma,Disease
Invasive Carcinoma,Disease
Nasopharyngeal carcinoma,Disease
Chronic Lymphocytic Leukemia,Disease
Metabolic Syndrome X,Disease
Tuberous Sclerosis,Disease
Familial M??ni??re disease,Disease
Corneal pannus,Disease
Childhood Osteosarcoma,Disease
Congenital laryngeal adductor palsy,Disease
Osteoarthritis of hip,Disease
Interstitial lung fibrosis,Disease
NON RARE IN EUROPE: Crohn disease ORPHA:206,Disease
Trisomy 21 Mitotic Nondisjunction,Disease
Malignant neoplasm of gastrointestinal tract,Disease
Chronic active hepatitis C,Disease
Acute pancreatitis,Disease
Dermatomyositis Childhood Type,Disease
Myocardial Failure,Disease
Arsenic Induced Polyneuropathy,Disease
Actinic prurigo,Disease
Guillain-Barre Syndrome Familial,Disease
Myocardial Infarction,Disease
Progressive Neoplastic Disease,Disease
Anaplastic carcinoma,Disease
Heart Decompensation,Disease
Lyme Disease,Disease
Reactive hypoglycemia,Disease
Intracranial Aneurysm,Disease
Chagas Disease,Disease
Familial primary gastric lymphoma,Disease
MAFB,Gene
Caries (morphologic abnormality),Disease
Aortic Valve Insufficiency,Disease
Hodgkin Disease,Disease
Coinfection,Disease
Osteitis Deformans,Disease
airway disease,Disease
Carcinomatosis,Disease
Ileal Diseases,Disease
Anemia Sickle Cell,Disease
Sarcoidosis Pulmonary,Disease
Myelofibrosis,Disease
Granular corneal dystrophy type II ORPHA:98963,Disease
Mycosis Fungoides,Disease
Ectromelia virus ERPV tumor necrosis factor receptor,Pathogen
Gastritis Atrophic,Disease
Epithelial hyperplasia of skin,Disease
Lupus Vulgaris,Disease
Oral Submucous Fibrosis,Disease
Autoinflammatory disorder,Disease
Lymphohistiocytosis,Disease
FKBPL,Gene
Pain Burning,Disease
Chronic gastritis,Disease
Prion Diseases,Disease
HIV-Associated Lipodystrophy Syndrome,Disease
Hyperoxaluria,Disease
Canavan Disease,Disease
Chemical Burns,Disease
Pseudotumor Cerebri,Disease
Hypoplastic anemia,Disease
Liver carcinoma,Disease
IRF1,Gene
Philadelphia chromosome-positive acute lymphoblastic leukemia,Disease
Prostate carcinoma,Disease
IL1A,Gene
Leishmaniasis,Disease
Shock Hemorrhagic,Disease
Hyperoxia,Disease
Respiratory Syncytial Virus Infections,Disease
Schistosomiasis mansoni,Disease
Brain Neoplasms,Disease
Pre-Eclampsia,Disease
MIR17HG,Gene
Iniencephaly,Disease
Psoriasis vulgaris,Disease
Dryness of eye,Disease
B-Cell Lymphoma,Disease
Hemorrhagic cystitis,Disease
Squamous cell carcinoma of tongue,Disease
Dermatitis Irritant,Disease
Papilloma,Disease
Chronic progressive external ophthalmoplegia,Disease
Superinfection,Disease
Thrombus,Disease
Parkinson Disease,Disease
Exanthema,Disease
Pulpitis,Disease
Non-obstructive reflux-associated chronic pyelonephritis (disorder),Disease
AA amyloidosis,Disease
Prediabetes syndrome,Disease
Myeloid Leukemia,Disease
Other specified transient cerebral ischemias,Disease
CCDC39,Gene
Cercopithecine betaherpesvirus 5 chemokine vCXCL10 (gene: UL146G),Pathogen
Active tuberculosis,Disease
Heart Failure,Disease
Thyroid Carcinoma,Disease
Sjogren's Syndrome,Disease
Staphylococcal toxic shock syndrome,Disease
Pustular psoriasis,Disease
Low Grade Lymphoma (neoplasm),Disease
Cardiomyopathies,Disease
Lymphangioleiomyomatosis,Disease
Urinary tract infection,Disease
Generalized osteoarthritis,Disease
Herpes NOS,Disease
Celiac Disease,Disease
End Stage Liver Disease,Disease
Epithelial ovarian cancer,Disease
Abortion Tubal,Disease
Pulmonary Eosinophilia,Disease
Invasive Ductal Breast Carcinoma,Disease
Chronic heart failure,Disease
Vasogenic Cerebral Edema,Disease
Hemorrhage,Disease
Majeed syndrome,Disease
Oropharyngeal Carcinoma,Disease
Immune thrombocytopenic purpura,Disease
Non-obstructive azoospermia,Disease
Malignant Glioma,Disease
Charcot-Marie-Tooth disease type 4E ORPHA:99951,Disease
Cholangitis Sclerosing,Disease
melanoma,Disease
NFKBIZ,Gene
Presenile dementia,Disease
Herpes Simplex Infections,Disease
Leukopenia,Disease
Blast Phase,Disease
Increased drug resistance,Disease
Acute flaccid paralysis,Disease
Endometrial Carcinoma,Disease
Dementia,Disease
Lymphoma AIDS-Related,Disease
Leukemogenesis,Disease
Adenocarcinoma Tubular,Disease
Chemical and Drug Induced Liver Injury,Disease
AURAL ATRESIA CONGENITAL,Disease
Human anaplasmosis due to Anaplasma phagocytophilum,Disease
Generalized pustular psoriasis,Disease
Hemochromatosis,Disease
Pulmonary Emphysema,Disease
Cavitation,Disease
Chorioamnionitis,Disease
CSF2,Gene
Chronic Kidney Diseases,Disease
Rhinitis,Disease
Mucocutaneous leishmaniasis,Disease
Gastrinoma,Disease
Antisocial Personality Disorder,Disease
Acute GVH disease,Disease
Esophageal Neoplasms,Disease
Limb ischemia,Disease
Pyemia,Disease
Niemann-Pick disease type C juvenile neurologic onset ORPHA:216981,Disease
Acute-On-Chronic Liver Failure,Disease
Post MI,Disease
Primary Effusion Lymphoma,Disease
Dermatitis Herpetiformis,Disease
Allergic disposition,Disease
Infection - suppurative,Disease
Nephritis,Disease
Meningitis Bacterial,Disease
Fowlpox,Disease
Peroxisome Biogenesis Disorder Complementation Group D,Disease
Irritable Bowel Syndrome,Disease
Pulmonary Pathology,Disease
Adult Glioblastoma,Disease
Uterine Corpus Cancer,Disease
Hemangiosarcoma,Disease
Acute leukemia,Disease
Leishmaniasis New World,Disease
Kidney Failure Chronic,Disease
Anxiety Disorders,Disease
Amyotrophic Lateral Sclerosis With Dementia,Disease
Nonbacterial Verrucal Endocardiosis,Disease
Polyarthritis Rheumatoid Factor Positive,Disease
Cleft palate isolated,Disease
CCL2,Gene
Complement component 3 deficiency ORPHA:280133,Disease
Gingival Recession,Disease
ovarian neoplasm,Disease
Pneumonia Viral,Disease
Eczema Infantile,Disease
Chronic Alcoholic Hepatitis,Disease
Nephrotic Syndrome Minimal Change,Disease
Leukemia Myelocytic Acute,Disease
Smallpox,Disease
Reflux nephropathy (disorder),Disease
Polyglandular Type I Autoimmune Syndrome,Disease
Varicosity,Disease
Kidney Failure Acute,Disease
Granuloma,Disease
Cystic Fibrosis,Disease
Cerebral Aneurysm,Disease
CXCL1,Gene
Seronegative Polyarthritis,Disease
Periodontitis,Disease
NPTX1,Gene
Autoinflammatory disease,Disease
Hyperglycemia,Disease
Liver Failure,Disease
Invasive Streptococcus pneumoniae disease,Disease
Clostridium,Disease
Hypoxic-Ischemic Encephalopathy,Disease
Rheumatic Fever,Disease
Injury wounds,Disease
Skin Manifestations,Disease
Solid Neoplasm,Disease
Precursor Cell Lymphoblastic Leukemia Lymphoma,Disease
Major depression single episode,Disease
Cowpox virus CrmB or CPXV005 protein (gene: crmB),Pathogen
Congenital adrenal hyperplasia due to 21 hydroxylase deficiency,Disease
Infarction,Disease
Endocarditis,Disease
DNAJB1,Gene
Renal cyst,Disease
TNFAIP3,Gene
NON RARE IN EUROPE: Psoriatic arthritis ORPHA:40050,Disease
Splenic Hypoplasia,Disease
Childhood Glioblastoma,Disease
Malignant neoplasm of prostate,Disease
Chromosome 5 trisomy 5q,Disease
gallbladder neoplasm,Disease
Paranoid Schizophrenia,Disease
Alcoholic Steatohepatitis,Disease
Multiple System Atrophy,Disease
Cerebral Palsy,Disease
Male infertility,Disease
Nasopharyngeal carcinoma ORPHA:150,Disease
Chronic arthritis,Disease
SCTR,Gene
Retinal Detachment,Disease
Intervertebral disc disorder,Disease
ADM,Gene
Other specified forms of pleural effusion except tuberculous,Disease
Pseudorabies,Disease
Eosinophilia,Disease
Carcinoma Granular Cell,Disease
Cytomegalovirus Retinitis,Disease
Ureteral obstruction,Disease
BDKRB2,Gene
Gastric Mucosa-Associated Lymphoid Tissue Lymphoma,Disease
Undifferentiated carcinoma,Disease
Bacterial Infections,Disease
Arterial Occlusive Diseases,Disease
Pancreatic intraepithelial neoplasia,Disease
Obesity,Disease
Vascular inflammations,Disease
Lymphoma,Disease
Chronic stable plaque psoriasis,Disease
Autoimmune Diseases,Disease
Sexually Transmitted Diseases,Disease
Aggressive periodontitis generalized,Disease
Chagas Cardiomyopathy,Disease
Glomerulosclerosis (disorder),Disease
Skin Neoplasms,Disease
Steatohepatitis,Disease
Bronchopulmonary Dysplasia,Disease
Pleuritis,Disease
Myocardial Diseases,Disease
Alopecia,Disease
Connective Tissue Diseases,Disease
Interstitial lung disease-nephrotic syndrome-epidermolysis bullosa syndrome ORPHA:306504,Disease
Urothelial Carcinoma,Disease
SDC4,Gene
Burning Mouth Syndrome,Disease
Status Epilepticus Subclinical,Disease
Allergic Reaction,Disease
Hereditary pediatric Behcet-like disease ORPHA:476102,Disease
Myasthenia Gravis,Disease
stage gastric cancer,Disease
HELLP Syndrome,Disease
Reactive Hyperemia,Disease
Zollinger-Ellison syndrome,Disease
Infarction Middle Cerebral Artery,Disease
Primary Myelofibrosis,Disease
Tuberculosis Meningeal,Disease
Anaplastic Carcinoma,Disease
Granulocytosis,Disease
Lymphoid hyperplasia,Disease
Selenium deficiency,Disease
Pleoconial Myopathies,Disease
Stomach Carcinoma,Disease
Carotid Artery Diseases,Disease
Malignant Neoplasms,Disease
Pulmonary Hypertension,Disease
Glycogen Storage Disease,Disease
Acute pyelonephritis,Disease
T-Cell Large Granular Lymphocyte Leukemia,Disease
Hypertension,Disease
Leishmaniasis Visceral,Disease
Marfan Syndrome,Disease
Hay fever,Disease
Squamous cell carcinoma of lung,Disease
Senile Dementia,Disease
Brain Diseases,Disease
Atherogenesis,Disease
Balkan Nephropathy,Disease
Microscopic Polyarteritis,Disease
Ischemic stroke,Disease
Gastrointestinal mucositis,Disease
CAMK1G,Gene
Gastric Cancer,Disease
Pancreatic Neoplasm,Disease
Disease caused by Shigella dysenteriae,Disease
Autoimmune Hepatitis,Disease
Stenosis,Disease
Degeneration of lumbar intervertebral disc,Disease
Endophthalmitis,Disease
Drug-Induced Liver Disease,Disease
Monocytic leukemia,Disease
Enterovirus Infections,Disease
Amyloidosis,Disease
Glaucoma Primary Open Angle,Disease
Lung Diseases Interstitial,Disease
Thymoma,Disease
Neuropathy,Disease
Diabetic Foot,Disease
Fanconi Anemia,Disease
Pyoderma Gangrenosum,Disease
Bile duct carcinoma,Disease
Sarcoma,Disease
Carcinoma of bladder,Disease
Juvenile psoriatic arthritis,Disease
TNF receptor-associated periodic fever syndrome (TRAPS),Disease
Polymorphous light eruption,Disease
Peritonsillar Abscess,Disease
MASP2,Gene
Adenoma,Disease
Infections specific to perinatal period,Disease
Cryoglobulinemia,Disease
Dermatologic Disorders,Disease
Hepatocarcinogenesis,Disease
Hemorrhagic Fever Ebola,Disease
CYP1B1,Gene
Neonatal Early-Onset Sepsis,Disease
Lymphoma Follicular,Disease
Bone Marrow failure syndromes,Disease
Mastitis-metritis-agalactia syndrome,Disease
Dementia Vascular,Disease
HIV-1 infection,Disease
Dermatitis,Disease
Plaque Amyloid,Disease
Chronic inflammatory disorder,Disease
African Trypanosomiasis,Disease
Sinusitis,Disease
Bright Disease,Disease
Coronary heart disease,Disease
Ewings sarcoma-primitive neuroectodermal tumor (PNET),Disease
Mixed Cellularity Hodgkin Lymphoma,Disease
Peripheral Vascular Diseases,Disease
MIR3142HG,Gene
Spinal Cord Diseases,Disease
Anxiety neurosis (finding),Disease
Renal interstitial fibrosis,Disease
MYELOPROLIFERATIVE DISORDER CHRONIC WITH EOSINOPHILIA,Disease
Bacterial Endocarditis,Disease
Trisomy,Disease
Monoclonal Gammopathy of Undetermined Significance,Disease
Hodgkin lymphoma lymphocyte depletion,Disease
Alveolar Bone Loss,Disease
Sicca Syndrome,Disease
Scleroderma,Disease
precancerous lesions,Disease
Lung Diseases Obstructive,Disease
Visual seizure,Disease
Fetid chronic bronchitis,Disease
Erythema,Disease
Trachoma,Disease
Immune Reconstitution Inflammatory Syndrome,Disease
DNAJB4,Gene
Peri-Implantitis,Disease
Salmonella infections,Disease
Stroke Lacunar,Disease
American cutaneous leishmaniasis,Disease
Charcot-Marie-Tooth disease type 1D ORPHA:101084,Disease
Idiopathic urticaria,Disease
Pulmonary Fibrosis,Disease
MIR3189,Gene
Metabolic Diseases,Disease
Hyperlipoproteinemia Type IIa,Disease
Stable angina,Disease
Superficial spreading malignant melanoma of skin,Disease
Diabetes Mellitus Insulin-Dependent,Disease
Asymptomatic human immunodeficiency virus infection,Disease
Tumor Immunity,Disease
Hyperactive behavior,Disease
Ductal Carcinoma,Disease
Acute colitis,Disease
Infectious disease of lung,Disease
Cardiovascular morbidity,Disease
Insulin Resistance,Disease
Focal glomerulosclerosis,Disease
Muscular Dystrophy Duchenne,Disease
Active Hyperemia,Disease
Brain Lacerations,Disease
Tuberculosis Pulmonary,Disease
Helicobacter-associated gastritis,Disease
Mucosa-Associated Lymphoid Tissue Lymphoma,Disease
Schnitzler Syndrome,Disease
Pain Crushing,Disease
Aspergillosis Allergic Bronchopulmonary,Disease
Inflammatory Bowel Diseases,Disease
Acute Lung Injury,Disease
Astrocytoma,Disease
Astrocytoma low grade,Disease
Cerebral Ischemia,Disease
Hypophosphatemic Rickets X-Linked Dominant,Disease
DUSP2,Gene
Neurocognitive Disorders,Disease
Mammary Neoplasms Human,Disease
Parasitemia,Disease
Chronic kidney disease stage 5,Disease
Human gammaherpesvirus 8 K4.1 (gene: K4.1),Pathogen
Spinal Cord Compression,Disease
Lobar Pneumonia,Disease
CD83,Gene
PACHYONYCHIA CONGENITA 3,Disease
Cerebrovascular Disorders,Disease
Colorectal Carcinoma,Disease
Monosomy,Disease
Viral respiratory infection,Disease
Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,Disease
Thyroid Gland Follicular Adenoma,Disease
Asthma,Disease
Leukemia Large Granular Lymphocytic,Disease
cervical cancer,Disease
Colitis,Disease
ID1,Gene
Malignant neoplasm of kidney,Disease
Malaria Vivax,Disease
