Source,Target,Pvalue_Adjusted
CX3CL1,Obesity,2.412608431251415e-08
CX3CL1,HIV Infections,4.638299267461546e-08
CX3CL1,Mammary Neoplasms,4.65353219894153e-08
CX3CL1,Aortic Aneurysm Abdominal,5.1290058242058653e-08
CX3CL1,Coronary Artery Disease,8.598175402882612e-08
CX3CL1,Coronary heart disease,9.273260676030806e-08
CX3CL1,Alzheimer's Disease,9.273260676030806e-08
CX3CL1,Adenocarcinoma of pancreas,9.306686765839445e-08
CX3CL1,Sjogren's Syndrome,1.0276547515522002e-07
CX3CL1,Encephalitis,1.3150328464481586e-07
CX3CL1,Glioma,1.427432458937347e-07
CX3CL1,Epithelial ovarian cancer,1.479813245926713e-07
CX3CL1,Myocardial Infarction,2.247163660896597e-07
CX3CL1,Cerebral Infarction,2.419125491442217e-07
CX3CL1,Anoxia,2.911052249927245e-07
CX3CL1,Myocardial Ischemia,2.948344121290337e-07
CX3CL1,Myocarditis,3.880986260207744e-07
CX3CL1,Restenosis,6.673805318525932e-07
CX3CL1,Liver diseases,7.17979149467092e-07
CX3CL1,Malignant neoplasm of breast,8.660170029731726e-07
CX3CL1,Cytomegalovirus Infections,8.887379906686178e-07
CX3CL1,Coronary Arteriosclerosis,1.0094398444517938e-06
CX3CL1,Systemic Scleroderma,1.10068355868735e-06
CX3CL1,Hypersensitivity,1.1523181751478311e-06
CX3CL1,Transient Ischemic Attack,1.5208470671427406e-06
CX3CL1,Immune System Diseases,2.546221763226728e-06
CX3CL1,Bronchiolitis,5.021572339409501e-06
CX3CL1,Breast Carcinoma,5.381279306135013e-06
CX3CL1,M5b Acute differentiated monocytic leukemia,8.591027139424906e-06
CX3CL1,Stable angina,1.1652528807336014e-05
CX3CL1,Retinal Diseases,1.3010173302726732e-05
CX3CL1,Acute monocytic leukemia,1.3268923055385737e-05
CX3CL1,Diabetic Retinopathy,1.3410647656206684e-05
CX3CL1,Diabetes Mellitus Experimental,1.3410647656206684e-05
CX3CL1,Streptozotocin Diabetes,1.3410647656206684e-05
CX3CL1,Alloxan Diabetes,1.3410647656206684e-05
CX3CL1,Prostate carcinoma,1.527992765491583e-05
CX3CL1,Prostatic Neoplasms,2.0820699372778346e-05
CX3CL1,Malignant neoplasm of prostate,3.053335644618538e-05
CX3CL1,Parkinson Disease,3.372277447426952e-05
CX3CL1,Rhinitis,5.399364944210138e-05
CX3CL1,Biliary Atresia,6.964870190365813e-05
CX3CL1,Pulmonary Hypertension,8.232890503539995e-05
CX3CL1,Congestive heart failure,8.232890503539995e-05
CX3CL1,Other specified transient cerebral ischemias,9.56957692518114e-05
CX3CL1,Age related macular degeneration,0.00010334647523919963
CX3CL1,Neurodegenerative Disorders,0.00010914466609698448
CX3CL1,Multiple Sclerosis Relapsing-Remitting,0.00012202062264879416
CX3CL1,Status Epilepticus,0.0001616561904035017
CX3CL1,Diabetes Mellitus Non-Insulin-Dependent,0.00016189346720036038
CX3CL1,Pancreatic Ductal Adenocarcinoma,0.0001802305430549181
CX3CL1,Pulmonary Emphysema,0.0001802305430549181
CX3CL1,Neoplasms,0.00022897551943886068
CX3CL1,Cystitis,0.00026339787549714257
CX3CL1,Heart failure,0.00027820432005572264
CX3CL1,Sarcoma,0.00029355802758490503
CX3CL1,Central neuroblastoma,0.00032113080554701227
CX3CL1,Secondary malignant neoplasm of lymph node,0.000323910443746482
CX3CL1,Hemolytic-Uremic Syndrome,0.000399963770573658
CX3CL1,Hepatitis,0.00040624424086014313
CX3CL1,Hypertension Portal,0.0004136970830881728
CX3CL1,Neuroblastoma,0.0004601228759628894
CX3CL1,Ischemia,0.00047142552462714113
CX3CL1,Refractory anemias,0.0005255837979904586
CX3CL1,Sicca Syndrome,0.0010244557923259
CX3CL1,Prion Diseases,0.0011303542860313
CX3CL1,Malaria Falciparum,0.0017329922477138
CX3CL1,Rheumatism,0.002213465225837
CX3CL1,Carotid Atherosclerosis,0.0032682022992594
CX3CL1,Hepatopulmonary Syndrome,0.0059257679306595
CX3CL1,Connective Tissue Diseases,0.0080667733705833
CX3CL1,Cutaneous hypersensitivity,0.0083709650732796
CX3CL1,Myocardial Ischemia,7.071068485513988e-10
CX3CL1,Cercopithecine betaherpesvirus 5 chemokine vCXCL5 (gene: UL146B),3.855107856457681e-08
CX3CL1,Vaccinia virus chemokine binding protein (gene: C23L),5.6633714501424107e-08
CX3CL1,Vaccinia virus Ankara viral chemokine binding protein,5.6633714501424107e-08
CX3CL1,Cercopithecine betaherpesvirus 5 chemokine vCXCL10 (gene: UL146G),2.3160451568389139e-07
CX3CL1,Cowpox virus CrmD or CPXV221 protein (gene: CrmD),2.3160451568389139e-07
CX3CL1,Variola virus chemokine binding protein (gene: G5R),3.201246660025618e-07
CX3CL1,Variola virus hypothetical protein (gene: G4R),5.350651473977266e-07
CX3CL1,Ectromelia virus ERPV tumor necrosis factor receptor,5.350651473977266e-07
CX3CL1,Horsepox virus HSPV003 (Tumor necrosis factor receptor superfamily members),5.350651473977266e-07
CX3CL1,Human gammaherpesvirus 8 K6 (gene: K6),9.087104857163152e-07
CX3CL1,Monkeypox virus Zaire-96-I-16 J2L (gene: J2L),9.087104857163152e-07
CX3CL1,Cowpox virus CrmB or CPXV005 protein (gene: crmB),1.12171834090951e-06
CX3CL1,Human betaherpesvirus 5 chemokine vCXCL1 (gene: UL146),1.12171834090951e-06
CX3CL1,Cercopithecine betaherpesvirus 5 chemokine vCXCL2 (gene: UL147),1.12171834090951e-06
CX3CL1,Monkeypox virus TNF-alpha-receptor-like protein,1.12171834090951e-06
CX3CL1,Human betaherpesvirus 5 chemokine vCXCL2 (gene: UL147),1.3435225153003765e-06
CX3CL1,Monkeypox virus chemokine-binding protein,1.414266919056462e-06
CX3CL1,Monkeypox virus Zaire-96-I-16 chemokine binding protein (gene: J1L),1.5653663269440003e-06
CX3CL1,Human gammaherpesvirus 8 K4.1 (gene: K4.1),1.7536244306421314e-06
CX3CL1,Molluscum contagiosum virus subtype 1 MC148R (gene: MC148R),2.1974600826970047e-06
CX3CL1,Horsepox virus HSPV002 (chemokine binding protein,2.6957073977079108e-05
CX3CL1,Provisional),4.27038107129517e-05
CXCL1,Inflammation,2.8114433253573326e-17
CXCL1,Pneumonia,7.980856456624717e-16
CXCL1,Reperfusion Injury,4.4398736172867135e-14
CXCL1,Asthma,1.803641225501291e-12
CXCL1,Psoriasis,3.118210553589307e-12
CXCL1,Familial M??ni??re disease,3.861499575207375e-12
CXCL1,Juvenile arthritis,3.861499575207375e-12
CXCL1,Virus Diseases,6.332483647919588e-11
CXCL1,Dermatitis Atopic,7.448716379948652e-11
CXCL1,Lung diseases,8.179290839744632e-11
CXCL1,Lobar Pneumonia,8.179290839744632e-11
CXCL1,Chronic Obstructive Airway Disease,1.3121548808139071e-10
CXCL1,Rheumatoid Arthritis,1.9241179247341838e-10
CXCL1,Arteriosclerosis,2.377251819497684e-10
CXCL1,Pneumonitis,2.813069300429449e-10
CXCL1,Non-Small Cell Lung Carcinoma,3.762648680673853e-10
CXCL1,Autoimmune Diseases,5.452288254986118e-10
CXCL1,Peritonitis,5.452288254986118e-10
CXCL1,Ovarian Carcinoma,6.870627395110916e-10
CXCL1,Endometriosis,7.868397426275417e-10
CXCL1,Cirrhosis,1.4790998733426532e-09
CXCL1,MYELOPROLIFERATIVE DISORDER CHRONIC WITH EOSINOPHILIA,1.5734876414130875e-09
CXCL1,Ulcerative Colitis,1.6767489697325582e-09
CXCL1,Malignant neoplasm of ovary,1.971893171900314e-09
CXCL1,Tumor Angiogenesis,3.315537369635636e-09
CXCL1,Dermatitis,3.683115069310663e-09
CXCL1,Multiple Sclerosis,4.546836602575699e-09
CXCL1,Neoplasm Metastasis,5.670785186683756e-09
CXCL1,Experimental Lung Inflammation,5.670785186683756e-09
CXCL1,Inflammatory dermatosis,6.0322241000340585e-09
CXCL1,Hepatitis C,6.991207850982321e-09
CXCL1,Atherosclerosis,7.195555613367576e-09
CXCL1,Leukemia Myelocytic Acute,8.303910954283738e-09
CXCL1,Liver Cirrhosis,1.3128768066526236e-08
CXCL1,Eczema,1.4920329017331753e-08
CXCL1,Arthritis,1.587872453479067e-08
CXCL1,Infection caused by Helicobacter pylori,1.7931366647560766e-08
CXCL1,Degenerative polyarthritis,2.1034803123367165e-08
CXCL1,Allergic Reaction,2.2764946043880388e-08
CXCL1,Kaposi Sarcoma,3.149054123564124e-08
CXCL1,Mammary Neoplasms,4.65353219894153e-08
CXCL1,Arthritis Psoriatic,5.071217747675114e-08
CXCL1,Coronary Artery Disease,8.598175402882612e-08
CXCL1,Dermatologic disorders,9.273260676030806e-08
CXCL1,Alzheimer's Disease,9.273260676030806e-08
CXCL1,Sjogren's Syndrome,1.0276547515522002e-07
CXCL1,Encephalitis,1.3150328464481586e-07
CXCL1,Glioma,1.427432458937347e-07
CXCL1,Epithelial ovarian cancer,1.479813245926713e-07
CXCL1,Hepatitis C Chronic,2.46778041958494e-07
CXCL1,Glossitis Benign Migratory,2.824526360848301e-07
CXCL1,Malignant neoplasm of lung,6.299208964864026e-07
CXCL1,Liver diseases,7.17979149467092e-07
CXCL1,Tumor Progression,8.297823048747685e-07
CXCL1,Malignant neoplasm of breast,8.660170029731726e-07
CXCL1,Gastritis,9.58028929735367e-07
CXCL1,Bladder Neoplasm,9.822463166680949e-07
CXCL1,Hypersensitivity,1.1523181751478311e-06
CXCL1,Anemia Sickle Cell,1.2482007026109775e-06
CXCL1,Liver carcinoma,1.3079916134634371e-06
CXCL1,Immunologic Deficiency Syndromes,1.4839502431758565e-06
CXCL1,Carcinogenesis,1.51758575162775e-06
CXCL1,Carcinoma of lung,2.027389637151193e-06
CXCL1,Stomach Carcinoma,2.07112526817849e-06
CXCL1,Colon Carcinoma,2.205236928124383e-06
CXCL1,Shock Hemorrhagic,2.3756085216561533e-06
CXCL1,Malignant neoplasm of stomach,2.450940162208615e-06
CXCL1,Astrocytoma,2.608032323197001e-06
CXCL1,Kidney Failure Acute,3.485726441474513e-06
CXCL1,Erythema Chronicum Migrans,3.990817553511259e-06
CXCL1,melanoma,4.179146475474674e-06
CXCL1,Primary malignant neoplasm of lung,4.839188317483647e-06
CXCL1,Breast Carcinoma,5.381279306135013e-06
CXCL1,Mycoses,5.572620871465934e-06
CXCL1,Bacterial Infections,6.378950690990071e-06
CXCL1,Thyroid carcinoma,6.889889014378816e-06
CXCL1,Liver Cirrhosis Experimental,7.691726899679507e-06
CXCL1,Guillain-Barre Syndrome,9.18171819472328e-06
CXCL1,Encephalomyelitis,1.08089380369295e-05
CXCL1,Aspiration Pneumonia,1.2765469826010355e-05
CXCL1,Bronchial Hyperreactivity,1.3268923055385737e-05
CXCL1,Prostate carcinoma,1.527992765491583e-05
CXCL1,Malignant tumor of colon,1.5498516107485843e-05
CXCL1,Vascular lesions,1.595911218164779e-05
CXCL1,ovarian neoplasm,1.8507296589967813e-05
CXCL1,Juvenile psoriatic arthritis,1.8961926417889813e-05
CXCL1,Severe Acute Respiratory Syndrome,2.1083292452040976e-05
CXCL1,Malignant neoplasm of endometrium,2.389985034001877e-05
CXCL1,Uterine Corpus Cancer,2.483118059238325e-05
CXCL1,Juvenile-Onset Still Disease,2.5791573703443737e-05
CXCL1,Chronic Airflow Obstruction,2.9890125380431698e-05
CXCL1,Squamous cell carcinoma,3.053335644618538e-05
CXCL1,Malignant neoplasm of prostate,3.053335644618538e-05
CXCL1,Hepatitis Autoimmune,3.1066725823367694e-05
CXCL1,Endometrial adenocarcinoma,3.1066725823367694e-05
CXCL1,Meningitis,3.14076229962439e-05
CXCL1,Malignant Head and Neck Neoplasm,4.3188904868696655e-05
CXCL1,Proliferative vitreoretinopathy,5.592330076699809e-05
CXCL1,Cardiomyopathy Dilated,5.826428641192471e-05
CXCL1,Research-Related Injuries,6.734766728729227e-05
CXCL1,Traumatic injury,6.734766728729227e-05
CXCL1,Wounds and Injuries,6.734766728729227e-05
CXCL1,Injury wounds,6.734766728729227e-05
CXCL1,Pneumonia Bacterial,6.758558746827128e-05
CXCL1,Primary Sj??gren's syndrome,8.232890503539995e-05
CXCL1,Adenoma,0.00012202062264879416
CXCL1,Cerebral arterial aneurysm,0.00012202062264879416
CXCL1,Chronic arthritis,0.00012858049944279123
CXCL1,Peritonsillar Abscess,0.00012949836610375056
CXCL1,Endometrial Carcinoma,0.0001322335978675375
CXCL1,Status Epilepticus,0.0001616561904035017
CXCL1,Colorectal Carcinoma,0.00016189346720036038
CXCL1,Esophageal Neoplasms,0.00021804014782198476
CXCL1,Liver Cirrhosis Alcoholic,0.0002792365191965819
CXCL1,Amyloidosis,0.0003495642888428815
CXCL1,Acute colitis,0.0003539177308293034
CXCL1,Drug-Induced Liver Disease,0.0003607853785819225
CXCL1,Colorectal Cancer,0.00038453776693371663
CXCL1,Carcinoma breast stage IV,0.0004814724943641282
CXCL1,Focal glomerulosclerosis,0.0005486681594044074
CXCL1,Necrotizing enterocolitis in fetus OR newborn,0.0008252744167874381
CXCL1,Guillain-Barre Syndrome Familial,0.0008673605584216904
CXCL1,Group B Streptococcal Infection,0.0008673605584216904
CXCL1,Secondary malignant neoplasm of liver,0.0010244557923259
CXCL1,Precancerous Conditions,0.0012688388196185
CXCL1,DOSAGE-SENSITIVE SEX REVERSAL,0.0015725978289892
CXCL1,Hepatitis Toxic,0.001881335207053
CXCL1,Chemical and Drug Induced Liver Injury,0.001881335207053
CXCL1,Chemically-Induced Liver Toxicity,0.001881335207053
CXCL1,Drug-Induced Acute Liver Injury,0.001881335207053
CXCL1,Adenoma of large intestine,0.001881335207053
CXCL1,Dejerine-Sottas Disease (disorder),0.0019553944568237
CXCL1,Hepatitis Drug-Induced,0.0020282798161214
CXCL1,Cerebral Aneurysm,0.0022674286916718
CXCL1,Cowpox,0.0029063499863533
CXCL1,Malignant neoplasm of esophagus,0.0030940063712108
CXCL1,Pneumonia Viral,0.003846910040485
CXCL1,acute aortic dissection,0.0048028611524245
CXCL1,Rhegmatogenous retinal detachment,0.0059257679306595
CXCL1,Vaso-Occlusive Crisis,0.007117388576245
CXCL1,Arthus Reaction,0.007117388576245
CXCL1,Carcinoma Neuroendocrine,0.008634277457381
CXCL1,Esophageal carcinoma,0.0089906473426575
CXCL1,Juvenile Arthritis,1.1394948069325325e-05
CXCL1,Polyarthritis Rheumatoid Factor Positive,1.1394948069325325e-05
CXCL1,Seronegative Polyarthritis,3.928596547519457e-05
CXCL1,Still Disease,5.1065830658055726e-05
CXCL1,Bronchial Hyperreactivity,0.0010004280397286
CXCL1,Arthritis,0.0015169561374293
CXCL1,Autoimmune Hepatitis,0.0051651768824686
CXCL1,Systemic-onset juvenile idiopathic arthritis ORPHA:85414,1.514756890441811e-09
CXCL1,Quebec platelet disorder ORPHA:220436,3.28973817825433e-05
CXCL1,Lattice corneal dystrophy type I ORPHA:98964,0.0002132495254484572
CXCL1,Reis-Bucklers corneal dystrophy ORPHA:98961,0.0002132495254484572
CXCL1,Cryptogenic multifocal ulcerous stenosing enteritis ORPHA:468635,0.0002132495254484572
CXCL1,Cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder ORPHA:477787,0.0002132495254484572
CXCL1,Epithelial basement membrane dystrophy ORPHA:98956,0.0002132495254484572
CXCL1,Thiel-Behnke corneal dystrophy ORPHA:98960,0.0002132495254484572
CXCL1,Granular corneal dystrophy type I ORPHA:98962,0.0002132495254484572
CXCL1,Granular corneal dystrophy type II ORPHA:98963,0.0002132495254484572
CXCL1,Metaphyseal anadysplasia ORPHA:1040,0.0002132495254484572
CXCL1,Niemann-Pick disease type C adult neurologic onset ORPHA:216986,0.0002132495254484572
CXCL1,Niemann-Pick disease type C juvenile neurologic onset ORPHA:216981,0.0002132495254484572
CXCL1,Niemann-Pick disease type C late infantile neurologic onset ORPHA:216978,0.0002132495254484572
CXCL1,Niemann-Pick disease type C severe early infantile neurologic onset ORPHA:216975,0.0002132495254484572
CXCL1,Niemann-Pick disease type C severe perinatal form ORPHA:216972,0.0002132495254484572
CXCL1,Cercopithecine betaherpesvirus 5 chemokine vCXCL5 (gene: UL146B),3.855107856457681e-08
CXCL1,Vaccinia virus chemokine binding protein (gene: C23L),5.6633714501424107e-08
CXCL1,Vaccinia virus Ankara viral chemokine binding protein,5.6633714501424107e-08
CXCL1,Cercopithecine betaherpesvirus 5 chemokine vCXCL10 (gene: UL146G),2.3160451568389139e-07
CXCL1,Variola virus chemokine binding protein (gene: G5R),3.201246660025618e-07
CXCL1,Cercopithecine betaherpesvirus 5 chemokine vCXCL9 (gene: UL146F),9.087104857163152e-07
CXCL1,Human betaherpesvirus 5 chemokine vCXCL1 (gene: UL146),1.12171834090951e-06
CXCL1,Cercopithecine betaherpesvirus 5 chemokine vCXCL2 (gene: UL147),1.12171834090951e-06
CXCL1,Human betaherpesvirus 5 chemokine vCXCL2 (gene: UL147),1.3435225153003765e-06
CXCL1,Monkeypox virus chemokine-binding protein,1.414266919056462e-06
CXCL1,Monkeypox virus Zaire-96-I-16 chemokine binding protein (gene: J1L),1.5653663269440003e-06
CXCL1,Human gammaherpesvirus 8 K4.1 (gene: K4.1),1.7536244306421314e-06
CXCL1,Molluscum contagiosum virus subtype 1 MC148R (gene: MC148R),2.1974600826970047e-06
CXCL10,Inflammation,2.8114433253573326e-17
CXCL10,Pneumonia,7.980856456624717e-16
CXCL10,Asthma,1.803641225501291e-12
CXCL10,Psoriasis,3.118210553589307e-12
CXCL10,Familial M??ni??re disease,3.861499575207375e-12
CXCL10,Juvenile arthritis,3.861499575207375e-12
CXCL10,Lymphoma,4.5104266881389206e-12
CXCL10,Multiple Myeloma,2.5279022064249716e-11
CXCL10,Virus Diseases,6.332483647919588e-11
CXCL10,Dermatitis Atopic,7.448716379948652e-11
CXCL10,Lung diseases,8.179290839744632e-11
CXCL10,Neutrophilia (disorder),1.1574161017103878e-10
CXCL10,Chronic Obstructive Airway Disease,1.3121548808139071e-10
CXCL10,Rheumatoid Arthritis,1.9241179247341838e-10
CXCL10,Thyroid associated opthalmopathies,2.377251819497684e-10
CXCL10,Brain Injuries Focal,2.377251819497684e-10
CXCL10,Injuries Acute Brain,2.377251819497684e-10
CXCL10,Brain Injuries,2.377251819497684e-10
CXCL10,Brain Lacerations,2.377251819497684e-10
CXCL10,Pneumonitis,2.813069300429449e-10
CXCL10,Non-Small Cell Lung Carcinoma,3.762648680673853e-10
CXCL10,Autoimmune Diseases,5.452288254986118e-10
CXCL10,Uveitis,6.429879513246633e-10
CXCL10,Sarcoidosis,7.861255581007157e-10
CXCL10,Endometriosis,7.868397426275417e-10
CXCL10,cervical cancer,1.1722433847661196e-09
CXCL10,Cirrhosis,1.4790998733426532e-09
CXCL10,Ulcerative Colitis,1.6767489697325582e-09
CXCL10,Infection,1.794870341379274e-09
CXCL10,Colitis,1.971893171900314e-09
CXCL10,Pancreatitis Chronic,2.219129913614883e-09
CXCL10,Tumor Angiogenesis,3.315537369635636e-09
CXCL10,Multiple Sclerosis,4.546836602575699e-09
CXCL10,Cerebral Ischemia,4.756590990483e-09
CXCL10,Neoplasm Metastasis,5.670785186683756e-09
CXCL10,Inflammatory dermatosis,6.0322241000340585e-09
CXCL10,Hodgkin Disease,6.195332209150018e-09
CXCL10,Hepatitis C,6.991207850982321e-09
CXCL10,Graves Disease,8.269524813140207e-09
CXCL10,Glomerulonephritis,1.0368326871660785e-08
CXCL10,Liver Cirrhosis,1.3128768066526236e-08
CXCL10,Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,1.452540845894924e-08
CXCL10,Eczema,1.4920329017331753e-08
CXCL10,Arthritis,1.587872453479067e-08
CXCL10,Brain Ischemia,1.8815395768840057e-08
CXCL10,Cerebrovascular accident,2.0570601164639797e-08
CXCL10,Degenerative polyarthritis,2.1034803123367165e-08
CXCL10,Respiratory Distress Syndrome Adult,2.261634993097532e-08
CXCL10,Inflammatory Bowel Diseases,2.3137704832524547e-08
CXCL10,Obesity,2.412608431251415e-08
CXCL10,Auricular swelling,2.9730190499609582e-08
CXCL10,Kaposi Sarcoma,3.149054123564124e-08
CXCL10,Hyperglycemia,4.0898524252942674e-08
CXCL10,Liver neoplasms,4.3069383556698336e-08
CXCL10,HIV Infections,4.638299267461546e-08
CXCL10,Mammary Neoplasms,4.65353219894153e-08
CXCL10,Glioblastoma,5.518991037343798e-08
CXCL10,leukemia,5.784935444423772e-08
CXCL10,Diabetes Mellitus,5.8317433871210796e-08
CXCL10,Juvenile rheumatoid arthritis,5.989093556336469e-08
CXCL10,Leishmaniasis Cutaneous,6.016513497232253e-08
CXCL10,Diabetes,6.156981490555128e-08
CXCL10,Lupus Erythematosus Systemic,6.156981490555128e-08
CXCL10,Pancreatic carcinoma,6.982287075725826e-08
CXCL10,Dermatologic disorders,9.273260676030806e-08
CXCL10,Behcet Syndrome,9.393284022832733e-08
CXCL10,Sjogren's Syndrome,1.0276547515522002e-07
CXCL10,Dermatitis Allergic Contact,1.0390067657961098e-07
CXCL10,Malaria,1.0618136021459505e-07
CXCL10,Encephalitis,1.3150328464481586e-07
CXCL10,Glioma,1.427432458937347e-07
CXCL10,Malignant neoplasm of pancreas,1.4925759778299788e-07
CXCL10,Pain,1.6759866477134858e-07
CXCL10,Acquired Immunodeficiency Syndrome,1.825346178149227e-07
CXCL10,Respiratory Syncytial Virus Infections,1.946794431045147e-07
CXCL10,Hamman-Rich syndrome,2.0732395681104218e-07
CXCL10,Inflammatory disorder,2.242497138958313e-07
CXCL10,Myocardial Infarction,2.247163660896597e-07
CXCL10,Hepatitis C Chronic,2.46778041958494e-07
CXCL10,Glossitis Benign Migratory,2.824526360848301e-07
CXCL10,Myocardial Ischemia,2.948344121290337e-07
CXCL10,Bronchiolitis Obliterans,3.10587283755252e-07
CXCL10,Myocarditis,3.880986260207744e-07
CXCL10,Tuberculosis,6.673805318525932e-07
CXCL10,Diabetes Mellitus Insulin-Dependent,6.851652105457608e-07
CXCL10,Liver diseases,7.17979149467092e-07
CXCL10,Chronic Lymphocytic Leukemia,7.931659047151387e-07
CXCL10,Measles,7.99548070959303e-07
CXCL10,Tumor Progression,8.297823048747685e-07
CXCL10,Thromboangiitis Obliterans,8.339674388418603e-07
CXCL10,Malignant neoplasm of breast,8.660170029731726e-07
CXCL10,Myasthenia Gravis,8.696626324623331e-07
CXCL10,Cytomegalovirus Infections,8.887379906686178e-07
CXCL10,Gastritis,9.58028929735367e-07
CXCL10,Bladder Neoplasm,9.822463166680949e-07
CXCL10,Diabetic Nephropathy,1.083280646968723e-06
CXCL10,Systemic Scleroderma,1.10068355868735e-06
CXCL10,Liver carcinoma,1.3079916134634371e-06
CXCL10,Colonic Neoplasms,1.4185164995612263e-06
CXCL10,Carcinogenesis,1.51758575162775e-06
CXCL10,Nasopharyngeal carcinoma,1.5208470671427406e-06
CXCL10,Lung Diseases Interstitial,1.6231490275716298e-06
CXCL10,Endometrial Neoplasms,1.6397478315149087e-06
CXCL10,Influenza,2.027389637151193e-06
CXCL10,Stomach Carcinoma,2.07112526817849e-06
CXCL10,Colon Carcinoma,2.205236928124383e-06
CXCL10,Leishmaniasis Visceral,2.2411321306638023e-06
CXCL10,Malignant neoplasm of stomach,2.450940162208615e-06
CXCL10,Lupus Nephritis,3.4620043828295477e-06
CXCL10,Lymphoma T-Cell Cutaneous,3.7283259874612974e-06
CXCL10,Tuberculosis Pulmonary,3.990817553511259e-06
CXCL10,Erythema Chronicum Migrans,3.990817553511259e-06
CXCL10,melanoma,4.179146475474674e-06
CXCL10,Breast Carcinoma,5.381279306135013e-06
CXCL10,Henoch-Schoenlein Purpura,5.457492980911677e-06
CXCL10,Idiopathic Inflammatory Myopathies,5.457492980911677e-06
CXCL10,Meningococcal Infections,5.457492980911677e-06
CXCL10,Mycoses,5.572620871465934e-06
CXCL10,Dermatitis Irritant,6.140554546483986e-06
CXCL10,Polymyositis,6.169876404399104e-06
CXCL10,Thyroid carcinoma,6.889889014378816e-06
CXCL10,Malignant mesothelioma,7.439853898002338e-06
CXCL10,Liver Cirrhosis Experimental,7.691726899679507e-06
CXCL10,Epstein-Barr Virus Infections,8.77532817235926e-06
CXCL10,Sarcoidosis Pulmonary,9.263589414966798e-06
CXCL10,Hepatitis B Chronic,1.0172703923266036e-05
CXCL10,Encephalomyelitis,1.08089380369295e-05
CXCL10,Stable angina,1.1652528807336014e-05
CXCL10,Acute lymphocytic leukemia,1.2375081616087569e-05
CXCL10,Colorectal Neoplasms,1.3034577772762696e-05
CXCL10,Diabetic Retinopathy,1.3410647656206684e-05
CXCL10,Sezary Syndrome,1.3410647656206684e-05
CXCL10,Hepatitis B,1.3755659311680946e-05
CXCL10,Presenile dementia,1.5064798896399038e-05
CXCL10,Rabies (disorder),1.513340899972731e-05
CXCL10,Malignant tumor of colon,1.5498516107485843e-05
CXCL10,Eosinophilic disorder,1.8961926417889813e-05
CXCL10,Nephritis,1.9896942827707536e-05
CXCL10,Nonalcoholic Steatohepatitis,2.0234336876324372e-05
CXCL10,Prostatic Neoplasms,2.0820699372778346e-05
CXCL10,Severe Acute Respiratory Syndrome,2.1083292452040976e-05
CXCL10,Herpes Simplex Infections,2.1109857936882128e-05
CXCL10,Coinfection,2.929369913127532e-05
CXCL10,Anemia of chronic disease,2.9890125380431698e-05
CXCL10,Squamous cell carcinoma,3.053335644618538e-05
CXCL10,Hepatitis Autoimmune,3.1066725823367694e-05
CXCL10,Malignant neoplasm of urinary bladder,3.1491435270594376e-05
CXCL10,Autoimmune thyroiditis,3.489427253341073e-05
CXCL10,Multinodular goiter,3.878191781014205e-05
CXCL10,Carcinoma of bladder,3.9650653676454574e-05
CXCL10,Experimental Organism Basal Cell Carcinoma,3.9650653676454574e-05
CXCL10,Vasculitis,4.351780357113137e-05
CXCL10,Lichen Sclerosus et Atrophicus,4.351780357113137e-05
CXCL10,Periodontal Diseases,4.550622830486202e-05
CXCL10,Thyroid Diseases,5.248375780672949e-05
CXCL10,Eosinophilia,5.248375780672949e-05
CXCL10,Hashimoto Disease,5.248375780672949e-05
CXCL10,Bacterial Vaginosis,5.496580971003797e-05
CXCL10,Painful Bladder Syndrome,5.496580971003797e-05
CXCL10,Hematologic Neoplasms,6.058590126387572e-05
CXCL10,Enterovirus Infections,6.709590381814368e-05
CXCL10,Biliary Atresia,6.964870190365813e-05
CXCL10,Constitutional Symptom,8.100290141298731e-05
CXCL10,Malignant Glioma,8.25206825409808e-05
CXCL10,Fetid chronic bronchitis,9.023170634543253e-05
CXCL10,Helicobacter-associated gastritis,9.476946799623076e-05
CXCL10,Latent Tuberculosis,9.476946799623076e-05
CXCL10,Idiopathic Pulmonary Fibrosis,9.780860153755674e-05
CXCL10,Acquired aplastic anemia,9.913294924271568e-05
CXCL10,Malignant Pleural Mesothelioma,0.0001007621786326551
CXCL10,Unipolar Depression,0.00010334647523919963
CXCL10,Mesothelioma,0.00010582598320524978
CXCL10,Gingival Diseases,0.00010776056908698134
CXCL10,Renal Cell Carcinoma,0.0001119048288448298
CXCL10,Cytomegalovirus encephalitis,0.00012949836610375056
CXCL10,Intestinal Graft Versus Host Disease,0.00012949836610375056
CXCL10,Colorectal Carcinoma,0.00016189346720036038
CXCL10,Diabetes Mellitus Non-Insulin-Dependent,0.00016189346720036038
CXCL10,Fibrosis Liver,0.0001690762138878921
CXCL10,Encephalitis St. Louis,0.0001705179359230947
CXCL10,Uterine Cervical Neoplasm,0.0001705179359230947
CXCL10,Pancreatic Ductal Adenocarcinoma,0.0001802305430549181
CXCL10,Malaria Cerebral,0.0001932529498581875
CXCL10,Interstitial Cystitis,0.00021116105905857028
CXCL10,Esophageal Neoplasms,0.00021804014782198476
CXCL10,Anemia,0.00022254302103317592
CXCL10,Wheezing,0.00022618385822819267
CXCL10,Neoplasms,0.00022897551943886068
