Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Viral Genome Replication (GO:0045069)	3/67	0.010945988591868332	0.0495610039020705	0	0	6.925956156716418	31.269183771576184	CXCL8;CCL5;TNF
Positive Regulation Of DNA-templated Transcription (GO:0045893)	16/1243	0.011072401994340763	0.04995990380837493	0	0	2.008365495362606	9.044271478645477	STAT5A;CSF3;CITED2;LIF;FOXJ1;FOS;ETS1;TNF;CX3CL1;NFKBIA;CXCL10;NR4A3;MAFB;IL1B;IRF1;NCOA7
Positive Regulation Of Cell Migration (GO:0030335)	6/272	0.011200388541411617	0.050363126406899134	0	0	3.3743327785111634	15.156850954010658	CSF1;PLAU;IL1B;CCL5;SOD2;THBS1
Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	2/24	0.011648508762921166	0.051841827395389756	0	0	13.360942760942761	59.49062791002039	IL1B;TNF
Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	2/24	0.011648508762921166	0.051841827395389756	0	0	13.360942760942761	59.49062791002039	CITED2;THBS1
Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	2/24	0.011648508762921166	0.051841827395389756	0	0	13.360942760942761	59.49062791002039	CITED2;THBS1
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	3/69	0.011854070338801651	0.052577237148970585	0	0	6.715400271370421	29.783364175421895	CSF3;CCL5;TNF
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	3/70	0.01232388691546625	0.05429171803299997	0	0	6.614836266429049	29.080248200040216	RGS2;CXCL8;CCL5
Regulation Of Cellular Biosynthetic Process (GO:0031326)	3/70	0.01232388691546625	0.05429171803299997	0	0	6.614836266429049	29.080248200040216	CXCL8;NANOS3;CCL5
Regulation Of Monocyte Chemotaxis (GO:0090025)	2/25	0.012605113827608986	0.054608200768113346	0	0	12.77938808373591	55.892605043800906	CXCL10;CCL5
Regulation Of Protein Processing (GO:0070613)	2/25	0.012605113827608986	0.054608200768113346	0	0	12.77938808373591	55.892605043800906	PLAU;CHAC1
Cellular Response To Steroid Hormone Stimulus (GO:0071383)	2/25	0.012605113827608986	0.054608200768113346	0	0	12.77938808373591	55.892605043800906	HSPA1B;HSPA1A
Positive Regulation Of Interleukin-2 Production (GO:0032743)	2/25	0.012605113827608986	0.054608200768113346	0	0	12.77938808373591	55.892605043800906	IL1A;IL1B
Regulation Of B Cell Activation (GO:0050864)	2/25	0.012605113827608986	0.054608200768113346	0	0	12.77938808373591	55.892605043800906	TNFAIP3;FOXJ1
Regulation Of MAPK Cascade (GO:0043408)	5/204	0.013289203492453773	0.05721785678734051	0	0	3.7429572102938935	16.172582019086406	DUSP2;IL1B;LIF;TNF;CX3CL1
Negative Regulation Of Cell Adhesion (GO:0007162)	3/72	0.013295253532641238	0.05721785678734051	0	0	6.422452952628164	27.747232955177978	CYP1B1;CX3CL1;RND1
Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	2/26	0.013594843115207917	0.05755738773451664	0	0	12.246296296296297	52.63537431715434	TNFAIP3;ICAM1
Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	2/26	0.013594843115207917	0.05755738773451664	0	0	12.246296296296297	52.63537431715434	TNFAIP3;CX3CL1
Negative Regulation Of Lipid Metabolic Process (GO:0045833)	2/26	0.013594843115207917	0.05755738773451664	0	0	12.246296296296297	52.63537431715434	IL1B;TNF
Positive Regulation Of Monooxygenase Activity (GO:0032770)	2/26	0.013594843115207917	0.05755738773451664	0	0	12.246296296296297	52.63537431715434	IL1B;TNF
Positive Regulation Of Nuclear Division (GO:0051785)	2/26	0.013594843115207917	0.05755738773451664	0	0	12.246296296296297	52.63537431715434	IL1A;IL1B
Cellular Response To Reactive Oxygen Species (GO:0034614)	3/73	0.013796869472287919	0.05822368217431535	0	0	6.330383795309168	27.115018765565832	TNFAIP3;CYP1B1;FOS
Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	3/74	0.014309147336959262	0.05990997776918375	0	0	6.240908135379441	26.504239859629163	CCL2;SOD2;CX3CL1
Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	3/74	0.014309147336959262	0.05990997776918375	0	0	6.240908135379441	26.504239859629163	IL23A;IL1B;CCL5
Regulation Of Protein Kinase B Signaling (GO:0051896)	4/136	0.014334289159497951	0.05990997776918375	0	0	4.495557074504443	19.084092792415472	CSF3;TNF;THBS1;CX3CL1
Negative Regulation Of Neurogenesis (GO:0050768)	2/27	0.01461720485208322	0.060703296583173624	0	0	11.755851851851851	49.67501067481879	IL1B;TNF
Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)	2/27	0.01461720485208322	0.060703296583173624	0	0	11.755851851851851	49.67501067481879	IL1B;TNF
Positive Regulation Of Protein Phosphorylation (GO:0001934)	7/377	0.01526811639195388	0.06320515484161227	0	0	2.836819126819127	11.863545024133217	CSF3;CSF1;IL1B;LIF;TNF;INHBC;CX3CL1
Positive Regulation Of Interleukin-6 Production (GO:0032755)	3/76	0.015365796150847351	0.06340822209083843	0	0	6.069310979349826	25.34308331966031	IL1A;IL1B;TNF
Negative Regulation Of Signaling (GO:0023057)	2/28	0.015671712356157393	0.06406242292297568	0	0	11.303133903133903	46.97467104492898	IL1B;LIF
Determination Of Bilateral Symmetry (GO:0009855)	2/28	0.015671712356157393	0.06406242292297568	0	0	11.303133903133903	46.97467104492898	CITED2;FOXJ1
Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)	2/28	0.015671712356157393	0.06406242292297568	0	0	11.303133903133903	46.97467104492898	IL1B;TNF
Positive Regulation Of Synaptic Transmission (GO:0050806)	3/77	0.015910215375886796	0.0648341276567387	0	0	5.986990722065349	24.790894658798603	PLK2;CCL2;TNF
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	3/78	0.01646539315225992	0.0668874538023269	0	0	5.906865671641791	24.256511306470134	IL1A;IL23A;THBS1
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	2/29	0.016757883997423763	0.06703153598969505	0	0	10.88395061728395	44.50323814745143	HSPA1B;HSPA1A
Regulation Of Spindle Assembly (GO:0090169)	2/29	0.016757883997423763	0.06703153598969505	0	0	10.88395061728395	44.50323814745143	HSPA1B;HSPA1A
Positive Regulation Of Microtubule Polymerization (GO:0031116)	2/29	0.016757883997423763	0.06703153598969505	0	0	10.88395061728395	44.50323814745143	HSPA1B;HSPA1A
Integrated Stress Response Signaling (GO:0140467)	2/29	0.016757883997423763	0.06703153598969505	0	0	10.88395061728395	44.50323814745143	MAFB;FOS
Regulation Of Blood Coagulation (GO:0030193)	2/29	0.016757883997423763	0.06703153598969505	0	0	10.88395061728395	44.50323814745143	PLAU;THBS1
Positive Regulation Of Protein Kinase Activity (GO:0045860)	4/145	0.01772653188723178	0.07042089748924667	0	0	4.206686930091186	16.964276032013096	CSF1;IL23A;CCL5;DKK1
Negative Regulation Of Interleukin-1 Production (GO:0032692)	2/30	0.017875243151028102	0.07042089748924667	0	0	10.494708994708995	42.234262373458584	TNFAIP3;CX3CL1
Positive Regulation Of JUN Kinase Activity (GO:0043507)	2/30	0.017875243151028102	0.07042089748924667	0	0	10.494708994708995	42.234262373458584	TNF;DKK1
Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	2/30	0.017875243151028102	0.07042089748924667	0	0	10.494708994708995	42.234262373458584	TNF;DEDD2
Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	2/30	0.017875243151028102	0.07042089748924667	0	0	10.494708994708995	42.234262373458584	CCL5;THBS1
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	3/82	0.018794038066852117	0.07381754710594927	0	0	5.6066502928396	22.282036965286498	IL1A;IL23A;THBS1
Regulation Of Protein Localization To Cell Surface (GO:2000008)	2/31	0.01902331815568447	0.07404897574630612	0	0	10.132311621966794	40.14512833475264	TNF;GPM6B
Leukocyte Cell-Cell Adhesion (GO:0007159)	2/31	0.01902331815568447	0.07404897574630612	0	0	10.132311621966794	40.14512833475264	CCL5;ICAM1
Receptor Signaling Pathway Via STAT (GO:0097696)	2/31	0.01902331815568447	0.07404897574630612	0	0	10.132311621966794	40.14512833475264	STAT5A;CSF2
Regulation Of Interleukin-1 Beta Production (GO:0032651)	3/84	0.02002330935804772	0.07725202787158508	0	0	5.467661691542289	21.383249649530917	TNFAIP3;TNF;CX3CL1
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	22/2028	0.020046633951572308	0.07725202787158508	0	0	1.7029520135246434	6.658021307094937	STAT5A;CSF3;CITED2;LIF;FOXJ1;FOS;SOD2;ETS1;TNF;DKK1;CX3CL1;NFKBIA;CXCL10;DNAJB1;NR4A3;MAFB;IRF1;DNAJB4;ID1;CYP1A1;NCOA7;HSPA1A
NIK/NF-kappaB Signaling (GO:0038061)	2/32	0.02020164225783015	0.07725202787158508	0	0	9.794074074074073	38.216392592403565	NFKBIA;BIRC3
Female Gamete Generation (GO:0007292)	2/32	0.02020164225783015	0.07725202787158508	0	0	9.794074074074073	38.216392592403565	NANOS1;NANOS3
Left/Right Pattern Formation (GO:0060972)	2/32	0.02020164225783015	0.07725202787158508	0	0	9.794074074074073	38.216392592403565	CITED2;FOXJ1
Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205)	2/32	0.02020164225783015	0.07725202787158508	0	0	9.794074074074073	38.216392592403565	HSPA1B;HSPA1A
Apoptotic Process (GO:0006915)	5/228	0.02048700849383201	0.07811420782443551	0	0	3.3360510938986274	12.970447641920357	NFKBIA;IL1A;TNFSF14;IL1B;IRF1
Calcium-Mediated Signaling (GO:0019722)	3/85	0.02065421595711742	0.07829388839558464	0	0	5.400709865307609	20.953867577188593	RCAN1;CXCL8;CCL20
Positive Regulation Of Endothelial Cell Migration (GO:0010595)	3/85	0.02065421595711742	0.07829388839558464	0	0	5.400709865307609	20.953867577188593	STAT5A;ETS1;THBS1
Exocytosis (GO:0006887)	3/86	0.02129597776741593	0.0795393694313774	0	0	5.335371336090631	20.537109082727206	CCL5;TNFAIP2;STX11
Negative Regulation Of Angiogenesis (GO:0016525)	3/86	0.02129597776741593	0.0795393694313774	0	0	5.335371336090631	20.537109082727206	CXCL10;TNF;THBS1
Positive Regulation Of RNA Metabolic Process (GO:0051254)	2/33	0.021409753581605424	0.0795393694313774	0	0	9.477658303464755	36.431253075123614	IL1B;HSPA1A
Positive Regulation Of Interleukin-12 Production (GO:0032735)	2/33	0.021409753581605424	0.0795393694313774	0	0	9.477658303464755	36.431253075123614	IL23A;LTB
Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	2/33	0.021409753581605424	0.0795393694313774	0	0	9.477658303464755	36.431253075123614	GAPDHS;ADM
Lung Development (GO:0030324)	2/33	0.021409753581605424	0.0795393694313774	0	0	9.477658303464755	36.431253075123614	CCDC39;FOXJ1
Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	2/33	0.021409753581605424	0.0795393694313774	0	0	9.477658303464755	36.431253075123614	THBS1;TNF
Regulation Of Insulin Secretion (GO:0050796)	3/87	0.021948598482941027	0.08130958074362245	0	0	5.2715884861407245	20.132470508657192	IL1B;CCL5;TNF
Negative Regulation Of Neuron Death (GO:1901215)	3/88	0.02261208003646241	0.08295489431923155	0	0	5.209306409130816	19.739473709454856	CSF1;CCL2;SOD2
ATP Metabolic Process (GO:0046034)	2/34	0.02264719507488223	0.08295489431923155	0	0	9.181018518518519	34.77512078354398	HSPA1B;HSPA1A
Cellular Response To Hydrogen Peroxide (GO:0070301)	2/34	0.02264719507488223	0.08295489431923155	0	0	9.181018518518519	34.77512078354398	TNFAIP3;CYP1B1
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	2/34	0.02264719507488223	0.08295489431923155	0	0	9.181018518518519	34.77512078354398	RCAN1;TNF
Cellular Response To Chemical Stress (GO:0062197)	3/89	0.02328642263581697	0.08481981876286404	0	0	5.148472752516487	19.357664485303136	SOD2;HSPA1B;HSPA1A
Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	3/89	0.02328642263581697	0.08481981876286404	0	0	5.148472752516487	19.357664485303136	CSF3;LIF;TNF
Positive Regulation Of Mitotic Nuclear Division (GO:0045840)	2/35	0.023913514468541123	0.08611294416845579	0	0	8.902356902356903	33.23527158692459	IL1A;IL1B
Liver Development (GO:0001889)	2/35	0.023913514468541123	0.08611294416845579	0	0	8.902356902356903	33.23527158692459	CCDC39;CITED2
Macrophage Activation (GO:0042116)	2/35	0.023913514468541123	0.08611294416845579	0	0	8.902356902356903	33.23527158692459	TNF;CX3CL1
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	3/90	0.02397162479536001	0.08611294416845579	0	0	5.089037570766855	18.98661112956696	CSF3;IL23A;LIF
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	3/90	0.02397162479536001	0.08611294416845579	0	0	5.089037570766855	18.98661112956696	CSF3;CCL5;TNF
Receptor Signaling Pathway Via JAK-STAT (GO:0007259)	2/36	0.02520826423042625	0.09030652900130723	0	0	8.640087145969499	31.80056125985905	STAT5A;CSF2
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	4/163	0.025911283739741497	0.09257072327841893	0	0	3.7270534827635124	13.615212384846325	CXCL10;CXCL11;SCTR;ADM
Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	3/93	0.026092349009186874	0.09296290466661115	0	0	4.91865671641791	17.93397892933687	SDC4;TNF;CX3CL1
Negative Regulation Of Endothelial Cell Migration (GO:0010596)	2/37	0.026531001534332275	0.09300114516335829	0	0	8.392804232804233	30.46119081340154	THBS1;TNF
Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	2/37	0.026531001534332275	0.09300114516335829	0	0	8.392804232804233	30.46119081340154	CCL2;THBS1
Regulation Of Defense Response To Virus By Host (GO:0050691)	2/37	0.026531001534332275	0.09300114516335829	0	0	8.392804232804233	30.46119081340154	IL23A;TNFAIP3
Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)	2/37	0.026531001534332275	0.09300114516335829	0	0	8.392804232804233	30.46119081340154	TNFAIP3;SOD2
Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	2/37	0.026531001534332275	0.09300114516335829	0	0	8.392804232804233	30.46119081340154	NR4A3;SOD2
Positive Regulation Of Immune Effector Process (GO:0002699)	2/37	0.026531001534332275	0.09300114516335829	0	0	8.392804232804233	30.46119081340154	IL23A;IL1B
Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)	3/95	0.02756036223448595	0.09635043526479807	0	0	4.811242699545749	17.27898487837075	CITED2;THBS1;INHBC
Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	2/38	0.027881288198832576	0.09721176420127722	0	0	8.15925925925926	29.208512127193195	TNFAIP3;ICAM1
Regulation Of Protein Metabolic Process (GO:0051246)	3/96	0.028310599490966263	0.09844539129658668	0	0	4.759268175252768	16.964501856481633	NFKBIA;CSF1;NANOS3
Regulation Of Mitotic Spindle Organization (GO:0060236)	2/39	0.029258690661508067	0.10093474238784794	0	0	7.938338338338339	28.034866055627997	HSPA1B;HSPA1A
Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	2/39	0.029258690661508067	0.10093474238784794	0	0	7.938338338338339	28.034866055627997	IL1B;TNF
Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)	2/39	0.029258690661508067	0.10093474238784794	0	0	7.938338338338339	28.034866055627997	THBS1;CX3CL1
Endothelial Cell Migration (GO:0043542)	2/40	0.03066277991670126	0.10522175002994327	0	0	7.7290448343079925	26.93344690254291	ID1;CYP1B1
Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	2/40	0.03066277991670126	0.10522175002994327	0	0	7.7290448343079925	26.93344690254291	CCL5;CCL4
Axoneme Assembly (GO:0035082)	2/41	0.03209313151224259	0.1056556269577956	0	0	7.53048433048433	25.898188389601827	CCDC39;FOXJ1
Synaptic Vesicle Exocytosis (GO:0016079)	2/41	0.03209313151224259	0.1056556269577956	0	0	7.53048433048433	25.898188389601827	UNC13A;STX11
Modulation By Host Of Symbiont Process (GO:0051851)	2/42	0.033549325462673474	0.1056556269577956	0	0	7.341851851851852	24.923667298432637	CCL5;CCL4
Negative Regulation Of Erythrocyte Differentiation (GO:0045647)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	MAFB
Regulation Of Extracellular Exosome Assembly (GO:1903551)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	SDC4
Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	TNF
Negative Regulation Of Neuron Migration (GO:2001223)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	CX3CL1
Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	THBS1
Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034136)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	TNFAIP3
Negative Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0097201)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	CITED2
Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	THBS1
Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Signaling Pathway (GO:0035872)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	TNFAIP3
Cellular Response To Cold (GO:0070417)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	NFKBIA
Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	CSF2
Regulation Of Type B Pancreatic Cell Proliferation (GO:0061469)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	NR4A3
Positive Regulation Of NK T Cell Proliferation (GO:0051142)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	IL23A
Regulation Of Vitamin D Biosynthetic Process (GO:0060556)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	TNF
Positive Regulation Of T-helper 1 Cell Cytokine Production (GO:2000556)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	IL1B
Positive Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000096)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	DKK1
Response To Catecholamine (GO:0071869)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	NR4A3
Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	CSF2
Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development (GO:2000698)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	LIF
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	THBS1
Positive Regulation Of Fever Generation (GO:0031622)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	TNF
Positive Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	CITED2
Inflammatory Response To Wounding (GO:0090594)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	TNF
Interleukin-4-Mediated Signaling Pathway (GO:0035771)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	STAT5A
Interleukin-5-Mediated Signaling Pathway (GO:0038043)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	STAT5A
Intracellular Oxygen Homeostasis (GO:0032364)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	SOD2
Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	DKK1
Intracellular Water Homeostasis (GO:0009992)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	SCTR
Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	SOD2
Regulation Of T-helper 1 Cell Cytokine Production (GO:2000554)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	IL1B
Regulation Of T-helper 17 Cell Lineage Commitment (GO:2000328)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	IL23A
Negative Regulation Of T Cell Differentiation In Thymus (GO:0033085)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	FOXJ1
Negative Regulation Of Cardiac Muscle Cell Differentiation (GO:2000726)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	DKK1
Regulation Of cGMP-mediated Signaling (GO:0010752)	1/5	0.03378711383543003	0.1056556269577956	0	0	36.505514705882355	123.66884861369475	THBS1
Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	2/43	0.03503094623740955	0.10850440354770084	0	0	7.162420957542909	24.005021654272003	IL23A;IL1B
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	2/43	0.03503094623740955	0.10850440354770084	0	0	7.162420957542909	24.005021654272003	CSF1;CX3CL1
mRNA Catabolic Process (GO:0006402)	2/43	0.03503094623740955	0.10850440354770084	0	0	7.162420957542909	24.005021654272003	HSPA1B;HSPA1A
Regulation Of JUN Kinase Activity (GO:0043506)	2/43	0.03503094623740955	0.10850440354770084	0	0	7.162420957542909	24.005021654272003	TNF;DKK1
Negative Regulation Of MAPK Cascade (GO:0043409)	3/105	0.03554695555013182	0.10984177733974382	0	0	4.3373573309920985	14.473330995578062	RGS2;DUSP2;IL1B
Positive Regulation Of Biosynthetic Process (GO:0009891)	2/44	0.03653758271108665	0.11263595237649406	0	0	6.991534391534391	23.137880991511924	CXCL8;CCL5
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	10/763	0.03714699044672712	0.11405006415426368	0	0	1.99830598864385	6.580166880463823	DNAJB1;NR4A3;MAFB;CITED2;DNAJB4;ID1;FOXJ1;TNF;DKK1;HSPA1A
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	7/456	0.037708574112228194	0.11405006415426368	0	0	2.328216549597396	7.631586013611993	L3MBTL1;CSF2;CITED2;IRF1;ID1;TNF;DEDD2
I-kappaB kinase/NF-kappaB Signaling (GO:0007249)	2/45	0.03806882812272977	0.11405006415426368	0	0	6.828596037898364	22.318306672261475	NFKBIA;BIRC3
Positive Regulation Of mRNA Catabolic Process (GO:0061014)	2/45	0.03806882812272977	0.11405006415426368	0	0	6.828596037898364	22.318306672261475	NANOS1;NANOS3
Regulation Of Apoptotic Signaling Pathway (GO:2001233)	2/45	0.03806882812272977	0.11405006415426368	0	0	6.828596037898364	22.318306672261475	TNF;CX3CL1
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	2/46	0.03962428004137379	0.11405006415426368	0	0	6.673063973063973	21.54274061714168	TICAM1;TNF
Antiviral Innate Immune Response (GO:0140374)	2/46	0.03962428004137379	0.11405006415426368	0	0	6.673063973063973	21.54274061714168	CXCL10;TNF
Regulation Of Nervous System Development (GO:0051960)	2/46	0.03962428004137379	0.11405006415426368	0	0	6.673063973063973	21.54274061714168	IL1B;CX3CL1
Response To Hydrogen Peroxide (GO:0042542)	2/46	0.03962428004137379	0.11405006415426368	0	0	6.673063973063973	21.54274061714168	TNFAIP3;CYP1B1
Epithelial Cell Migration (GO:0010631)	2/46	0.03962428004137379	0.11405006415426368	0	0	6.673063973063973	21.54274061714168	NANOS1;CYP1B1
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	3/110	0.039940136071190985	0.11405006415426368	0	0	4.13363091086623	13.311835626469597	CXCL10;CXCL11;ADM
Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	CXCL8
Regulation Of Myosin-Light-Chain-Phosphatase Activity (GO:0035507)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	TNF
Regulation Of Prostaglandin Biosynthetic Process (GO:0031392)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	IL1B
Cellular Response To Interleukin-9 (GO:0071355)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	STAT5A
Cellular Response To Monoamine Stimulus (GO:0071868)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	NR4A3
Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	THBS1
Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	SOD2
Positive Regulation Of cAMP-mediated Signaling (GO:0043950)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	SCTR
Determination Of Digestive Tract Left/Right Asymmetry (GO:0071907)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	CCDC39
Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	TNF
Positive Regulation Of Gliogenesis (GO:0014015)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	TNF
Positive Regulation Of Humoral Immune Response (GO:0002922)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	IL1B
Positive Regulation Of Icosanoid Secretion (GO:0032305)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	IL1B
Positive Regulation Of Interleukin-23 Production (GO:0032747)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	CSF2
Synaptic Vesicle Docking (GO:0016081)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	UNC13A
Positive Regulation Of Mast Cell Activation (GO:0033005)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	NR4A3
Hyaluronan Biosynthetic Process (GO:0030213)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	IL1B
Interleukin-3-Mediated Signaling Pathway (GO:0038156)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	STAT5A
Interleukin-9-Mediated Signaling Pathway (GO:0038113)	1/6	0.040407308005575016	0.11405006415426368	0	0	29.20294117647059	93.70478036325976	STAT5A
